,CustomerID,CustomerName,Segment,Country,City,State,PostalCode,Region,OrderID,OrderDate,ShipDate,ShipMode,ProductID,Sales,Quantity,Discount,Profit,Category,Sub-Category,ProductName
376,CUST-0256,Erin Patterson,Corporate,USA,New Michellestad,Texas,35454,East,ORD-14357,2025-03-11,2025-03-19,Same Day,PROD-0076,1431.1,3,0.22,161.8,Office Supplies,Paper,Shoulder Paper
377,CUST-0004,Sarah Floyd,Corporate,USA,Port Rachel,Indiana,9367,Central,ORD-40451,2024-02-27,2024-03-02,Standard Class,PROD-0077,1288.41,5,0.29,185.0,Furniture,Tables,Single Tables
378,CUST-0006,Daniel French,Home Office,USA,North Alyssa,Indiana,39335,West,ORD-87715,2024-06-19,2024-06-23,Second Class,PROD-0077,1342.83,5,0.1,278.76,Furniture,Tables,Single Tables
379,CUST-0187,Herbert Chavez,Consumer,USA,Mortonmouth,Nevada,61592,South,ORD-10829,2024-09-10,2024-09-12,Standard Class,PROD-0077,719.61,3,0.26,191.14,Furniture,Tables,Single Tables
380,CUST-0280,Jeffrey Holmes,Home Office,USA,East Thomas,Massachusetts,72460,Central,ORD-59222,2024-07-22,2024-07-23,First Class,PROD-0077,590.03,5,0.01,30.81,Furniture,Tables,Single Tables
381,CUST-0005,Daniel Meyer,Home Office,USA,Lake Sharonborough,New Jersey,96149,Central,ORD-50291,2025-05-11,2025-05-19,Same Day,PROD-0077,169.88,2,0.09,42.29,Furniture,Tables,Single Tables
382,CUST-0087,Charles Hodge,Home Office,USA,Andrewbury,Kentucky,3016,East,ORD-45044,2024-09-24,2024-09-27,Standard Class,PROD-0078,1312.06,8,0.04,286.57,Furniture,Chairs,There Chairs
383,CUST-0114,Kevin Braun,Consumer,USA,Lake Rodney,Utah,57273,Central,ORD-95511,2025-08-21,2025-08-24,Second Class,PROD-0078,1270.77,8,0.13,155.75,Furniture,Chairs,There Chairs
384,CUST-0135,Mark Lamb,Consumer,USA,South Evelyn,Alabama,97406,West,ORD-45454,2025-03-21,2025-03-25,First Class,PROD-0078,1083.35,4,0.27,138.17,Furniture,Chairs,There Chairs
385,CUST-0112,Andrew Rodriguez,Corporate,USA,Jerryton,Utah,28268,East,ORD-22360,2024-03-03,2024-03-05,Second Class,PROD-0079,1502.83,4,0.19,306.73,Technology,Machines,Friend Machines
386,CUST-0285,Ryan Farmer,Corporate,USA,Johnland,Mississippi,58387,East,ORD-94600,2024-09-02,2024-09-04,First Class,PROD-0079,920.35,10,0.14,211.13,Technology,Machines,Friend Machines
387,CUST-0256,Erin Patterson,Corporate,USA,New Michellestad,Texas,35454,East,ORD-28027,2024-07-05,2024-07-15,Same Day,PROD-0079,1638.09,3,0.09,171.44,Technology,Machines,Friend Machines
388,CUST-0166,Nancy Santana,Home Office,USA,East Stephanie,New Jersey,23970,East,ORD-57651,2024-10-13,2024-10-23,First Class,PROD-0079,783.22,4,0.06,205.56,Technology,Machines,Friend Machines
389,CUST-0167,Henry Wagner,Consumer,USA,Port James,Ohio,86289,East,ORD-32896,2024-04-21,2024-04-25,First Class,PROD-0079,709.85,5,0.07,118.0,Technology,Machines,Friend Machines
390,CUST-0277,James Robinson,Consumer,USA,Johnsonport,Montana,55780,South,ORD-71990,2023-12-10,2023-12-13,First Class,PROD-0079,1008.0,9,0.05,140.22,Technology,Machines,Friend Machines
391,CUST-0043,Kelly Cox,Consumer,USA,Crosbyland,Illinois,48986,South,ORD-98146,2024-09-08,2024-09-09,First Class,PROD-0079,781.16,5,0.04,186.21,Technology,Machines,Friend Machines
392,CUST-0032,Brian Romero,Corporate,USA,Morseside,Indiana,38293,West,ORD-23479,2024-04-28,2024-05-05,Second Class,PROD-0079,670.66,8,0.1,189.72,Technology,Machines,Friend Machines
393,CUST-0128,Lacey Taylor,Consumer,USA,New Tyler,Tennessee,68820,East,ORD-25776,2024-10-24,2024-10-30,First Class,PROD-0079,1361.93,9,0.21,329.5,Technology,Machines,Friend Machines
394,CUST-0089,Thomas Jackson,Corporate,USA,Gardnerport,Illinois,96269,Central,ORD-85331,2024-10-21,2024-10-24,First Class,PROD-0079,1921.46,8,0.27,304.93,Technology,Machines,Friend Machines
395,CUST-0129,Joseph Pratt,Consumer,USA,East Carlos,Michigan,63217,West,ORD-31185,2025-01-28,2025-01-30,Second Class,PROD-0079,1912.33,6,0.14,554.92,Technology,Machines,Friend Machines
396,CUST-0188,Jay Stein,Consumer,USA,East Gabrielmouth,Pennsylvania,91092,East,ORD-80652,2025-08-02,2025-08-05,Second Class,PROD-0080,1913.13,3,0.02,406.71,Office Supplies,Paper,Else Paper
397,CUST-0116,Melissa Garcia,Consumer,USA,Malonetown,Tennessee,28713,West,ORD-81986,2025-06-25,2025-06-30,Second Class,PROD-0080,1744.21,4,0.03,380.84,Office Supplies,Paper,Else Paper
398,CUST-0073,Matthew Ramirez,Home Office,USA,West Johnathanton,New York,87561,East,ORD-39470,2024-09-28,2024-10-05,Standard Class,PROD-0081,621.14,5,0.27,102.42,Furniture,Bookcases,Recognize Bookcases
399,CUST-0074,Ashley Garza MD,Home Office,USA,East Daniel,Missouri,6904,West,ORD-78836,2024-08-15,2024-08-24,First Class,PROD-0081,577.15,5,0.24,147.22,Furniture,Bookcases,Recognize Bookcases
400,CUST-0222,Kimberly Kelly,Home Office,USA,New Davidbury,Nebraska,48871,South,ORD-26195,2025-01-01,2025-01-02,First Class,PROD-0081,747.09,9,0.16,197.38,Furniture,Bookcases,Recognize Bookcases
401,CUST-0280,Jeffrey Holmes,Home Office,USA,East Thomas,Massachusetts,72460,Central,ORD-51676,2025-04-29,2025-05-05,First Class,PROD-0081,496.64,8,0.07,118.75,Furniture,Bookcases,Recognize Bookcases
402,CUST-0121,Steven Johnson,Consumer,USA,West Jacquelineland,Vermont,36841,West,ORD-63634,2024-10-25,2024-11-04,Standard Class,PROD-0082,1695.41,5,0.18,95.2,Furniture,Chairs,Firm Chairs
403,CUST-0032,Brian Romero,Corporate,USA,Morseside,Indiana,38293,West,ORD-20237,2023-09-02,2023-09-09,Same Day,PROD-0082,1341.34,1,0.28,100.95,Furniture,Chairs,Firm Chairs
404,CUST-0283,Kyle Wilson,Corporate,USA,North Emilytown,New York,28945,East,ORD-89557,2023-09-06,2023-09-10,First Class,PROD-0082,1396.66,9,0.16,208.31,Furniture,Chairs,Firm Chairs
405,CUST-0083,Chad Rodriguez,Consumer,USA,South Pamela,Arkansas,70085,East,ORD-67061,2025-07-28,2025-08-06,Second Class,PROD-0082,1560.01,4,0.13,385.39,Furniture,Chairs,Firm Chairs
406,CUST-0136,Robert Willis,Consumer,USA,Annetteview,Maine,38743,Central,ORD-65010,2024-03-29,2024-04-04,Standard Class,PROD-0082,1911.08,10,0.04,359.62,Furniture,Chairs,Firm Chairs
407,CUST-0265,Jennifer Lowe,Home Office,USA,Caseyport,Mississippi,41132,West,ORD-99104,2024-03-02,2024-03-03,Standard Class,PROD-0082,210.98,10,0.18,55.22,Furniture,Chairs,Firm Chairs
408,CUST-0030,Michael Tran,Corporate,USA,Leeborough,Nebraska,76193,East,ORD-29494,2024-02-04,2024-02-14,Second Class,PROD-0083,1581.93,4,0.29,464.15,Office Supplies,Storage,Cause Storage
409,CUST-0290,Kellie Harris,Corporate,USA,New Traci,Wisconsin,92222,West,ORD-48103,2024-01-21,2024-01-24,Second Class,PROD-0084,1849.33,9,0.15,519.14,Technology,Accessories,General Accessories
410,CUST-0266,Andrew Garcia,Consumer,USA,South Kristinberg,Mississippi,81279,South,ORD-16784,2024-11-09,2024-11-13,Standard Class,PROD-0085,1947.97,9,0.13,437.36,Technology,Accessories,Police Accessories
411,CUST-0118,Steven Arnold,Home Office,USA,Lake Jamesshire,New York,44720,West,ORD-29167,2025-06-06,2025-06-16,Second Class,PROD-0085,1862.36,10,0.29,536.46,Technology,Accessories,Police Accessories
412,CUST-0117,Nancy Velasquez,Home Office,USA,East Anthonyfurt,Tennessee,4567,South,ORD-39488,2024-10-06,2024-10-14,Standard Class,PROD-0085,1610.42,6,0.02,326.99,Technology,Accessories,Police Accessories
413,CUST-0075,Angela Ochoa,Consumer,USA,New Tami,Florida,77175,West,ORD-91725,2023-09-22,2023-10-01,Same Day,PROD-0085,73.72,5,0.02,8.66,Technology,Accessories,Police Accessories
414,CUST-0004,Sarah Floyd,Corporate,USA,Port Rachel,Indiana,9367,Central,ORD-83640,2024-07-24,2024-07-30,Second Class,PROD-0085,264.87,3,0.05,60.05,Technology,Accessories,Police Accessories
415,CUST-0195,Todd Coleman,Consumer,USA,Porterbury,Florida,43819,Central,ORD-23355,2024-09-28,2024-10-02,Standard Class,PROD-0086,25.17,5,0.19,4.42,Furniture,Tables,Someone Tables
416,CUST-0112,Andrew Rodriguez,Corporate,USA,Jerryton,Utah,28268,East,ORD-28109,2024-02-18,2024-02-23,Same Day,PROD-0086,1669.04,4,0.22,158.96,Furniture,Tables,Someone Tables
417,CUST-0044,Susan Ward,Corporate,USA,New Elizabethside,Minnesota,38535,West,ORD-20579,2025-04-04,2025-04-12,Second Class,PROD-0086,1337.57,7,0.04,72.06,Furniture,Tables,Someone Tables
418,CUST-0114,Kevin Braun,Consumer,USA,Lake Rodney,Utah,57273,Central,ORD-51279,2024-10-22,2024-10-28,First Class,PROD-0086,744.05,3,0.04,134.21,Furniture,Tables,Someone Tables
419,CUST-0080,Travis Perry DVM,Corporate,USA,Port Alexander,Georgia,72331,South,ORD-93812,2024-08-18,2024-08-24,Second Class,PROD-0086,1092.14,5,0.25,172.59,Furniture,Tables,Someone Tables
420,CUST-0007,Jennifer Elliott,Corporate,USA,East Kevin,Rhode Island,59765,East,ORD-59769,2024-06-08,2024-06-18,Standard Class,PROD-0087,378.65,4,0.07,113.41,Furniture,Chairs,Operation Chairs
421,CUST-0027,Jenna Contreras,Home Office,USA,West Jasonstad,Oregon,7958,East,ORD-51132,2024-11-21,2024-11-26,First Class,PROD-0087,405.69,2,0.01,43.01,Furniture,Chairs,Operation Chairs
422,CUST-0181,Kelly Shannon,Corporate,USA,Edwardshire,Florida,82191,East,ORD-55152,2024-04-29,2024-05-04,Second Class,PROD-0087,355.94,1,0.25,46.23,Furniture,Chairs,Operation Chairs
423,CUST-0276,James West,Home Office,USA,Martinezfurt,West Virginia,33332,Central,ORD-98686,2024-01-03,2024-01-05,Same Day,PROD-0087,1174.64,10,0.29,343.27,Furniture,Chairs,Operation Chairs
424,CUST-0111,Miguel Grant,Corporate,USA,West Lori,Michigan,49160,Central,ORD-53104,2024-05-27,2024-06-04,First Class,PROD-0088,751.39,10,0.04,163.66,Furniture,Chairs,Hit Chairs
425,CUST-0223,Natalie Olson,Corporate,USA,Hallchester,New Hampshire,7151,West,ORD-39379,2024-07-19,2024-07-27,Standard Class,PROD-0088,1817.03,2,0.01,312.02,Furniture,Chairs,Hit Chairs
426,CUST-0170,Samantha Meza,Consumer,USA,North Danielmouth,Connecticut,65524,Central,ORD-20420,2023-10-21,2023-10-28,Standard Class,PROD-0088,1023.32,6,0.1,55.58,Furniture,Chairs,Hit Chairs
427,CUST-0251,Walter Lynch,Corporate,USA,New Jacob,Texas,38463,West,ORD-35328,2025-03-04,2025-03-14,Second Class,PROD-0088,70.0,4,0.19,8.04,Furniture,Chairs,Hit Chairs
428,CUST-0294,Nicolas Melendez,Corporate,USA,Tracybury,Delaware,67369,West,ORD-45650,2024-08-06,2024-08-15,Same Day,PROD-0088,337.49,4,0.19,24.46,Furniture,Chairs,Hit Chairs
429,CUST-0045,Lisa Page,Home Office,USA,South Walter,Utah,66638,Central,ORD-71428,2024-07-26,2024-07-27,Standard Class,PROD-0089,893.3,9,0.13,255.62,Furniture,Furnishings,Third Furnishings
430,CUST-0011,Gloria Singleton,Consumer,USA,Port Jasonfurt,Montana,25031,Central,ORD-89260,2024-04-01,2024-04-08,Standard Class,PROD-0089,1301.21,5,0.27,193.78,Furniture,Furnishings,Third Furnishings
431,CUST-0290,Kellie Harris,Corporate,USA,New Traci,Wisconsin,92222,West,ORD-81882,2024-07-17,2024-07-26,Second Class,PROD-0089,1194.8,2,0.02,113.63,Furniture,Furnishings,Third Furnishings
432,CUST-0229,Christopher Hall III,Corporate,USA,East Shannon,Arkansas,61179,Central,ORD-56491,2023-11-16,2023-11-18,First Class,PROD-0089,998.2,3,0.03,269.08,Furniture,Furnishings,Third Furnishings
433,CUST-0089,Thomas Jackson,Corporate,USA,Gardnerport,Illinois,96269,Central,ORD-70914,2024-05-28,2024-06-05,Second Class,PROD-0089,188.49,1,0.26,43.89,Furniture,Furnishings,Third Furnishings
434,CUST-0208,Leah Kerr,Consumer,USA,Lisafurt,Pennsylvania,569,East,ORD-88056,2025-08-17,2025-08-21,Standard Class,PROD-0089,1256.43,2,0.09,157.18,Furniture,Furnishings,Third Furnishings
435,CUST-0095,Stacey Lee,Home Office,USA,Sanchezstad,Oregon,62355,East,ORD-22838,2023-12-31,2024-01-09,Same Day,PROD-0089,1689.46,8,0.29,492.37,Furniture,Furnishings,Third Furnishings
436,CUST-0210,Jonathan Baker,Consumer,USA,Kristenport,Wisconsin,4052,South,ORD-17439,2023-10-13,2023-10-14,First Class,PROD-0089,1963.74,7,0.28,421.33,Furniture,Furnishings,Third Furnishings
437,CUST-0073,Matthew Ramirez,Home Office,USA,West Johnathanton,New York,87561,East,ORD-32626,2025-02-19,2025-02-27,First Class,PROD-0090,204.49,2,0.08,48.61,Furniture,Furnishings,Hand Furnishings
438,CUST-0193,Daniel Sims,Corporate,USA,South Timothy,West Virginia,96845,West,ORD-90252,2025-01-14,2025-01-17,Standard Class,PROD-0090,920.93,3,0.28,146.92,Furniture,Furnishings,Hand Furnishings
439,CUST-0028,Gary Gutierrez,Corporate,USA,Frederickville,Wisconsin,29660,West,ORD-23544,2025-02-17,2025-02-23,First Class,PROD-0090,886.11,3,0.17,62.23,Furniture,Furnishings,Hand Furnishings
440,CUST-0300,April Walter,Consumer,USA,Bushburgh,North Dakota,32578,West,ORD-43781,2025-05-04,2025-05-05,Standard Class,PROD-0090,283.01,2,0.07,35.85,Furniture,Furnishings,Hand Furnishings
441,CUST-0068,Jack Murphy,Consumer,USA,North Alexa,Montana,97080,South,ORD-24544,2023-12-10,2023-12-11,Second Class,PROD-0090,870.89,8,0.29,130.31,Furniture,Furnishings,Hand Furnishings
442,CUST-0266,Andrew Garcia,Consumer,USA,South Kristinberg,Mississippi,81279,South,ORD-23810,2024-06-15,2024-06-18,Second Class,PROD-0090,793.53,4,0.17,158.16,Furniture,Furnishings,Hand Furnishings
443,CUST-0224,David Martin,Corporate,USA,New Derrick,Nevada,81759,South,ORD-13059,2024-01-07,2024-01-15,First Class,PROD-0090,1348.14,3,0.2,363.45,Furniture,Furnishings,Hand Furnishings
444,CUST-0191,William Cruz,Consumer,USA,Smithburgh,Nebraska,21774,West,ORD-42547,2024-09-03,2024-09-09,Standard Class,PROD-0091,1155.64,8,0.11,251.49,Technology,Phones,Stand Phones
445,CUST-0157,Stephen Davis,Consumer,USA,Port Samanthaton,Idaho,98326,South,ORD-34753,2024-09-17,2024-09-24,First Class,PROD-0091,1269.9,5,0.29,107.97,Technology,Phones,Stand Phones
446,CUST-0097,Marcus Brown,Home Office,USA,East Misty,Maine,37724,West,ORD-30375,2025-05-12,2025-05-17,First Class,PROD-0091,1016.6,10,0.17,209.56,Technology,Phones,Stand Phones
447,CUST-0262,Gina Mercer,Corporate,USA,Snyderhaven,Tennessee,76340,Central,ORD-48977,2024-07-28,2024-07-31,Standard Class,PROD-0091,283.8,1,0.14,42.08,Technology,Phones,Stand Phones
448,CUST-0076,Kristen Spencer,Corporate,USA,Beckerberg,Ohio,63673,West,ORD-75622,2024-05-03,2024-05-06,Second Class,PROD-0092,1634.62,10,0.25,148.68,Office Supplies,Storage,Doctor Storage
449,CUST-0012,Jonathan Lopez,Consumer,USA,South David,Nevada,99292,South,ORD-91030,2025-01-05,2025-01-14,Same Day,PROD-0092,1150.07,1,0.22,63.51,Office Supplies,Storage,Doctor Storage
450,CUST-0141,Megan Mitchell,Consumer,USA,North Virginiachester,South Carolina,14204,East,ORD-61361,2024-06-26,2024-07-05,First Class,PROD-0093,292.62,6,0.12,63.68,Furniture,Furnishings,Page Furnishings
451,CUST-0260,Alan Randall,Consumer,USA,South Shannonfurt,Utah,63002,East,ORD-63329,2025-02-08,2025-02-15,Standard Class,PROD-0093,1932.54,9,0.06,211.29,Furniture,Furnishings,Page Furnishings
452,CUST-0249,Joseph Young,Corporate,USA,Charlesland,Oregon,24523,West,ORD-84774,2024-09-29,2024-10-06,First Class,PROD-0093,582.89,9,0.22,55.28,Furniture,Furnishings,Page Furnishings
453,CUST-0154,Anthony Paul,Home Office,USA,Valerieborough,Idaho,56040,South,ORD-52871,2024-04-08,2024-04-11,Second Class,PROD-0093,1044.66,6,0.07,59.14,Furniture,Furnishings,Page Furnishings
454,CUST-0081,Michelle Wilson,Home Office,USA,East Michelle,Minnesota,32955,Central,ORD-70683,2025-01-21,2025-01-30,Same Day,PROD-0093,1488.13,4,0.21,197.25,Furniture,Furnishings,Page Furnishings
455,CUST-0037,Blake Harrison MD,Home Office,USA,West Douglasview,New Jersey,74946,West,ORD-73696,2024-07-03,2024-07-12,Standard Class,PROD-0093,1417.53,7,0.28,271.22,Furniture,Furnishings,Page Furnishings
456,CUST-0061,Jessica Brock,Corporate,USA,Gordonstad,Washington,15468,Central,ORD-67156,2024-08-20,2024-08-25,Standard Class,PROD-0094,1237.59,5,0.23,323.77,Furniture,Tables,Garden Tables
457,CUST-0294,Nicolas Melendez,Corporate,USA,Tracybury,Delaware,67369,West,ORD-99748,2023-12-24,2023-12-31,First Class,PROD-0094,820.9,9,0.05,187.24,Furniture,Tables,Garden Tables
458,CUST-0276,James West,Home Office,USA,Martinezfurt,West Virginia,33332,Central,ORD-88864,2023-11-02,2023-11-06,Standard Class,PROD-0094,17.37,6,0.05,4.76,Furniture,Tables,Garden Tables
459,CUST-0177,Ruben Monroe,Corporate,USA,Port Joshua,Arizona,25375,Central,ORD-23338,2023-09-11,2023-09-13,First Class,PROD-0095,508.57,4,0.09,101.79,Technology,Phones,Tax Phones
460,CUST-0157,Stephen Davis,Consumer,USA,Port Samanthaton,Idaho,98326,South,ORD-38295,2024-09-26,2024-09-28,Second Class,PROD-0095,303.25,4,0.17,24.64,Technology,Phones,Tax Phones
461,CUST-0102,Kristin Beasley,Home Office,USA,North Scott,South Carolina,35696,South,ORD-59864,2023-09-04,2023-09-10,Same Day,PROD-0095,1829.16,1,0.1,457.05,Technology,Phones,Tax Phones
462,CUST-0296,Ashley Hill,Home Office,USA,Jaimestad,Minnesota,84436,West,ORD-52006,2024-09-29,2024-10-01,Second Class,PROD-0095,689.5,1,0.14,50.89,Technology,Phones,Tax Phones
463,CUST-0180,Angela Reese,Consumer,USA,Ginamouth,Alabama,94228,West,ORD-96852,2024-10-13,2024-10-19,First Class,PROD-0095,1177.21,9,0.28,340.2,Technology,Phones,Tax Phones
464,CUST-0254,Robert Craig,Consumer,USA,Lewisstad,New Jersey,54910,East,ORD-48467,2024-11-09,2024-11-10,Standard Class,PROD-0096,1497.17,4,0.28,442.4,Office Supplies,Storage,Glass Storage
465,CUST-0015,Jennifer Waters,Corporate,USA,Jacksonburgh,Maine,2329,South,ORD-22467,2024-05-29,2024-06-05,First Class,PROD-0096,542.64,2,0.12,140.87,Office Supplies,Storage,Glass Storage
466,CUST-0287,Richard Padilla,Consumer,USA,Lake Kevin,New York,16657,East,ORD-99642,2024-10-21,2024-10-24,Standard Class,PROD-0096,1139.16,6,0.01,155.84,Office Supplies,Storage,Glass Storage
467,CUST-0231,Steven Reed,Consumer,USA,Port Kimberly,Alabama,44889,East,ORD-28218,2024-05-08,2024-05-11,Same Day,PROD-0096,756.16,8,0.08,96.33,Office Supplies,Storage,Glass Storage
468,CUST-0043,Kelly Cox,Consumer,USA,Crosbyland,Illinois,48986,South,ORD-33413,2025-01-22,2025-01-31,Same Day,PROD-0096,645.99,7,0.29,87.25,Office Supplies,Storage,Glass Storage
469,CUST-0271,Mathew Moore,Home Office,USA,Laurafurt,Michigan,51556,South,ORD-17052,2025-02-17,2025-02-23,First Class,PROD-0096,1402.54,9,0.0,174.37,Office Supplies,Storage,Glass Storage
470,CUST-0112,Andrew Rodriguez,Corporate,USA,Jerryton,Utah,28268,East,ORD-26278,2024-09-18,2024-09-27,Standard Class,PROD-0096,1080.11,6,0.12,266.26,Office Supplies,Storage,Glass Storage
471,CUST-0295,Molly Walker,Consumer,USA,North Terri,Utah,62077,Central,ORD-27545,2024-11-19,2024-11-27,Standard Class,PROD-0097,1940.52,1,0.04,258.08,Office Supplies,Binders,Question Binders
472,CUST-0003,Michael Bowen,Corporate,USA,North Sarahville,Minnesota,93326,West,ORD-25229,2024-11-14,2024-11-18,Second Class,PROD-0097,341.4,2,0.21,54.02,Office Supplies,Binders,Question Binders
473,CUST-0143,Paige Patterson,Corporate,USA,Laurenburgh,Massachusetts,57099,West,ORD-28532,2024-11-23,2024-11-28,Second Class,PROD-0097,901.26,3,0.29,117.92,Office Supplies,Binders,Question Binders
474,CUST-0290,Kellie Harris,Corporate,USA,New Traci,Wisconsin,92222,West,ORD-26273,2025-05-15,2025-05-18,Same Day,PROD-0097,732.65,9,0.08,108.63,Office Supplies,Binders,Question Binders
475,CUST-0125,Jesus Kidd,Consumer,USA,North Thomas,South Carolina,75420,East,ORD-45245,2024-11-14,2024-11-23,Standard Class,PROD-0097,865.7,6,0.19,90.23,Office Supplies,Binders,Question Binders
476,CUST-0006,Daniel French,Home Office,USA,North Alyssa,Indiana,39335,West,ORD-98337,2024-11-18,2024-11-24,Second Class,PROD-0097,1940.31,4,0.13,536.88,Office Supplies,Binders,Question Binders
477,CUST-0260,Alan Randall,Consumer,USA,South Shannonfurt,Utah,63002,East,ORD-45853,2023-09-19,2023-09-27,Second Class,PROD-0097,1292.17,7,0.14,386.49,Office Supplies,Binders,Question Binders
478,CUST-0183,Michelle Kennedy,Consumer,USA,East Christianberg,New Jersey,78006,West,ORD-15504,2024-06-20,2024-06-30,Standard Class,PROD-0097,1790.52,3,0.12,517.71,Office Supplies,Binders,Question Binders
479,CUST-0183,Michelle Kennedy,Consumer,USA,East Christianberg,New Jersey,78006,West,ORD-47712,2024-02-15,2024-02-17,Standard Class,PROD-0097,1254.09,3,0.19,71.65,Office Supplies,Binders,Question Binders
480,CUST-0083,Chad Rodriguez,Consumer,USA,South Pamela,Arkansas,70085,East,ORD-84564,2024-03-31,2024-04-09,Standard Class,PROD-0097,586.03,7,0.22,161.27,Office Supplies,Binders,Question Binders
481,CUST-0120,Melissa Wiggins DDS,Corporate,USA,West Rita,Utah,62442,East,ORD-59924,2024-05-23,2024-05-28,Same Day,PROD-0097,604.02,6,0.18,166.44,Office Supplies,Binders,Question Binders
482,CUST-0029,John Martin,Corporate,USA,North Kristin,Alaska,51879,South,ORD-38012,2024-11-02,2024-11-06,Standard Class,PROD-0098,338.16,7,0.27,59.59,Office Supplies,Storage,National Storage
483,CUST-0292,Stephanie Ryan,Home Office,USA,Masonberg,Illinois,20079,West,ORD-12635,2024-05-27,2024-06-04,First Class,PROD-0098,1484.43,2,0.13,178.96,Office Supplies,Storage,National Storage
484,CUST-0261,Jeffrey Moore,Home Office,USA,Justinbury,Maryland,66130,Central,ORD-57847,2023-09-30,2023-10-08,Same Day,PROD-0098,73.99,7,0.25,4.14,Office Supplies,Storage,National Storage
485,CUST-0173,Ricky Perry,Home Office,USA,West Lisa,Arizona,11327,East,ORD-89577,2023-08-30,2023-09-09,First Class,PROD-0098,1128.25,6,0.05,331.53,Office Supplies,Storage,National Storage
